fid1	iid1	fid2	iid2	chr	start_bp	end_bp	start_snp	end_snp	tot_snp	tract_len	unit	num_mismat	iid1_is_homoz	iid2_is_homoz
-9	EP1	-9	EP1	4	217129	3085919	S4_28990	S4_2511969	296	2.869	MB	0	1	1
-9	B70	-9	B70	4	217129	3085919	S4_28990	S4_2511969	296	2.869	MB	0	1	1
-9	A171	-9	A171	4	217129	3086791	S4_28990	S4_2512841	298	2.870	MB	0	1	1
-9	PHB47	-9	PHB47	4	217129	3086860	S4_28990	S4_2512910	300	2.870	MB	0	1	1
-9	LH210	-9	LH210	4	217129	3086893	S4_28990	S4_2512943	301	2.870	MB	0	1	1
-9	Mt42	-9	Mt42	4	217129	3093332	S4_28990	S4_2519384	306	2.876	MB	0	1	1
-9	PHZ51	-9	PHZ51	4	217129	3093332	S4_28990	S4_2519384	306	2.876	MB	0	1	1
-9	WD456	-9	WD456	4	217129	3093332	S4_28990	S4_2519384	306	2.876	MB	0	1	1
-9	PHW53	-9	PHW53	4	1281794	3093332	S4_1078547	S4_2519384	142	1.812	MB	0	1	1
-9	A3G313	-9	A3G313	4	234286	3094222	S4_73016	S4_2520274	284	2.860	MB	0	1	1
-9	CI18722	-9	CI18722	4	234307	3094226	S4_73037	S4_2520278	284	2.860	MB	0	1	1
-9	LH185	-9	LH185	4	217129	3094250	S4_28990	S4_2520302	310	2.877	MB	0	1	1
-9	AH83	-9	AH83	4	217129	3099793	S4_28990	S4_2525845	312	2.883	MB	0	1	1
-9	Oh43	-9	Oh43	4	217129	3099793	S4_28990	S4_2525845	312	2.883	MB	0	1	1
-9	Tr	-9	Tr	4	217129	3099793	S4_28990	S4_2525845	312	2.883	MB	0	1	1
-9	Oh40B	-9	Oh40B	4	1741057	3099793	S4_1484984	S4_2525845	83	1.359	MB	0	1	1
-9	A619	-9	A619	4	217129	3099793	S4_28990	S4_2525845	312	2.883	MB	0	1	1
-9	LH123HT	-9	LH123HT	4	217129	3099793	S4_28990	S4_2525845	312	2.883	MB	0	1	1
-9	B85	-9	B85	4	217129	3099793	S4_28990	S4_2525845	312	2.883	MB	0	1	1
-9	CG124	-9	CG124	4	1260392	3099793	S4_1046610	S4_2525845	162	1.839	MB	0	1	1
-9	PHW30	-9	PHW30	4	217129	3099793	S4_28990	S4_2525845	312	2.883	MB	0	1	1
-9	LH38	-9	LH38	4	1749172	3099793	S4_1493100	S4_2525845	74	1.351	MB	0	1	1
-9	3811	-9	3811	4	217129	3199542	S4_28990	S4_2625138	313	2.982	MB	0	1	1
-9	PHHV4	-9	PHHV4	4	980885	3256067	S4_765286	S4_2681969	271	2.275	MB	0	1	1
-9	Q381	-9	Q381	4	2463351	3267935	S4_1937070	S4_2693837	94	0.805	MB	0	1	1
-9	Va17	-9	Va17	4	1863880	3432953	S4_1548931	S4_2855398	131	1.569	MB	0	1	1
-9	A509	-9	A509	4	217129	3672395	S4_28990	S4_3108954	385	3.455	MB	0	1	1
-9	PHK29	-9	PHK29	4	980858	3787907	S4_765259	S4_3210867	328	2.807	MB	0	1	1
-9	LH123HT	-9	LH123HT	4	3221414	3838133	S4_2647316	S4_3261039	81	0.617	MB	0	1	1
-9	CMV3	-9	CMV3	4	980885	3843906	S4_765286	S4_3266812	332	2.863	MB	0	1	1
-9	PHG50	-9	PHG50	4	217129	3844524	S4_28990	S4_3267430	397	3.627	MB	0	1	1
-9	B37	-9	B37	4	217129	4114358	S4_28990	S4_3408014	398	3.897	MB	0	1	1
-9	PHW03	-9	PHW03	4	2990522	4154226	S4_2411220	S4_3460763	122	1.164	MB	0	1	1
-9	CI540	-9	CI540	4	217129	4219214	S4_28990	S4_3514641	405	4.002	MB	0	1	1
-9	C49	-9	C49	4	217129	4219867	S4_28990	S4_3515294	409	4.003	MB	0	1	1
-9	PHT77	-9	PHT77	4	3844524	4467673	S4_3267430	S4_3745502	23	0.623	MB	0	1	1
-9	WD456	-9	WD456	4	3094229	4467673	S4_2520281	S4_3745502	111	1.373	MB	0	1	1
-9	PHW53	-9	PHW53	4	3099793	4467673	S4_2525845	S4_3745502	108	1.368	MB	0	1	1
-9	PHHV4	-9	PHHV4	4	3267838	4467673	S4_2693740	S4_3745502	82	1.200	MB	0	1	1
-9	CG120	-9	CG120	4	217129	4609325	S4_28990	S4_3890261	431	4.392	MB	0	1	1
-9	PHG50	-9	PHG50	4	4115911	4793187	S4_3409567	S4_4060867	39	0.677	MB	0	1	1
-9	PHR25	-9	PHR25	4	980062	4793217	S4_764463	S4_4060897	388	3.813	MB	0	1	1
-9	3811	-9	3811	4	3238355	4793230	S4_2664257	S4_4060910	113	1.555	MB	0	1	1
-9	PHN37	-9	PHN37	4	1524053	4793230	S4_1256040	S4_4060910	245	3.269	MB	0	1	1
-9	CG124	-9	CG124	4	3221414	4797322	S4_2647316	S4_4065002	131	1.576	MB	0	1	1
-9	LH185	-9	LH185	4	3199542	5016713	S4_2625138	S4_4195599	138	1.817	MB	0	1	1
-9	B164	-9	B164	4	1749099	5034272	S4_1493027	S4_4213159	220	3.285	MB	0	1	1
-9	B73	-9	B73	4	217129	5034293	S4_28990	S4_4213180	456	4.817	MB	0	1	1
-9	PHG84	-9	PHG84	4	2990522	5092197	S4_2411220	S4_4271089	178	2.102	MB	0	1	1
-9	LH59	-9	LH59	4	217129	5092197	S4_28990	S4_4271089	457	4.875	MB	0	1	1
-9	OS420	-9	OS420	4	217129	5092380	S4_28990	S4_4271272	461	4.875	MB	0	1	1
-9	CG124	-9	CG124	4	4797400	5330336	S4_4065080	S4_4550505	23	0.533	MB	0	1	1
-9	PHW03	-9	PHW03	4	4793187	5382226	S4_4060867	S4_4602533	36	0.589	MB	0	1	1
-9	PHB09	-9	PHB09	4	2671783	5413843	S4_2115988	S4_4622801	212	2.742	MB	0	1	1
-9	CG123	-9	CG123	4	2990522	5655619	S4_2411220	S4_4866931	220	2.665	MB	0	1	1
-9	B37	-9	B37	4	4154226	5655720	S4_3460763	S4_4867032	103	1.501	MB	0	1	1
-9	PHT77	-9	PHT77	4	5092290	5692485	S4_4271182	S4_4908265	49	0.600	MB	0	1	1
-9	LH185	-9	LH185	4	5034244	5758800	S4_4213131	S4_5001717	56	0.725	MB	0	1	1
-9	CI540	-9	CI540	4	4797322	5767616	S4_4065002	S4_5010534	75	0.970	MB	0	1	1
-9	LH38	-9	LH38	4	3221414	5769061	S4_2647316	S4_5011979	211	2.548	MB	0	1	1
-9	Mt42	-9	Mt42	4	3099793	5798554	S4_2525845	S4_5041391	224	2.699	MB	0	1	1
-9	H93	-9	H93	4	217129	5798554	S4_28990	S4_5041391	535	5.581	MB	0	1	1
-9	CO255	-9	CO255	4	217129	5798554	S4_28990	S4_5041391	535	5.581	MB	0	1	1
-9	LH162	-9	LH162	4	1524053	5798554	S4_1256040	S4_5041391	337	4.275	MB	0	1	1
-9	ND246	-9	ND246	4	1524053	5798554	S4_1256040	S4_5041391	337	4.275	MB	0	1	1
-9	W117	-9	W117	4	3226980	5798554	S4_2652882	S4_5041391	213	2.572	MB	0	1	1
-9	PHG39	-9	PHG39	4	217129	5798554	S4_28990	S4_5041391	535	5.581	MB	0	1	1
-9	LH1	-9	LH1	4	3088594	5798554	S4_2514646	S4_5041391	232	2.710	MB	0	1	1
-9	PHHV4	-9	PHHV4	4	4468693	5798554	S4_3746522	S4_5041391	114	1.330	MB	0	1	1
-9	PHRE1	-9	PHRE1	4	217129	5798554	S4_28990	S4_5041391	535	5.581	MB	0	1	1
-9	CGR01	-9	CGR01	4	217129	5798554	S4_28990	S4_5041391	535	5.581	MB	0	1	1
-9	F72	-9	F72	4	217129	5969627	S4_28990	S4_5197059	538	5.752	MB	0	1	1
-9	PHW52	-9	PHW52	4	217129	5969627	S4_28990	S4_5197059	538	5.752	MB	0	1	1
-9	PHW53	-9	PHW53	4	4468693	6010197	S4_3746522	S4_5237278	122	1.542	MB	0	1	1
-9	PHK76	-9	PHK76	4	217129	6038928	S4_28990	S4_5266013	553	5.822	MB	0	1	1
-9	Ill.Hy	-9	Ill.Hy	4	217129	6146359	S4_28990	S4_5387108	568	5.929	MB	0	1	1
-9	B70	-9	B70	4	3099793	6149641	S4_2525845	S4_5390390	260	3.050	MB	0	1	1
-9	LH123HT	-9	LH123HT	4	4114358	6174056	S4_3408014	S4_5406529	178	2.060	MB	0	1	1
-9	Va17	-9	Va17	4	3465640	6486993	S4_2887953	S4_5709494	212	3.021	MB	0	1	1
-9	LH145	-9	LH145	4	217129	6487111	S4_28990	S4_5709612	594	6.270	MB	0	1	1
-9	PHG83	-9	PHG83	4	2990522	6626437	S4_2411220	S4_5841952	321	3.636	MB	0	1	1
-9	PHG35	-9	PHG35	4	217129	6626439	S4_28990	S4_5841954	601	6.409	MB	0	1	1
-9	PHJ40	-9	PHJ40	4	217129	6787841	S4_28990	S4_5990003	606	6.571	MB	0	1	1
-9	FE	-9	FE	4	217129	6915824	S4_28990	S4_6110119	610	6.699	MB	0	1	1
-9	PHR47	-9	PHR47	4	980138	7052899	S4_764539	S4_6243642	557	6.073	MB	0	1	1
-9	I205	-9	I205	4	6184490	7213893	S4_5416892	S4_6408237	31	1.029	MB	0	1	1
-9	B93	-9	B93	4	217129	7217746	S4_28990	S4_6412090	616	7.001	MB	0	1	1
-9	PHJ65	-9	PHJ65	4	5016713	7222256	S4_4195599	S4_6416600	170	2.206	MB	0	1	1
-9	PHT77	-9	PHT77	4	6686893	7222256	S4_5886202	S4_6416600	17	0.535	MB	0	1	1
-9	LH210	-9	LH210	4	3088594	7222263	S4_2514646	S4_6416607	317	4.134	MB	0	1	1
-9	CM37	-9	CM37	4	1046282	7228889	S4_830868	S4_6423233	533	6.183	MB	0	1	1
-9	CM7	-9	CM7	4	217129	7228889	S4_28990	S4_6423233	623	7.012	MB	0	1	1
-9	F72	-9	F72	4	5970625	7228889	S4_5198057	S4_6423233	82	1.258	MB	0	1	1
-9	EP1	-9	EP1	4	3086793	7244457	S4_2512843	S4_6438801	327	4.158	MB	0	1	1
-9	Va17	-9	Va17	4	6487045	7335743	S4_5709546	S4_6532105	36	0.849	MB	0	1	1
-9	CM105	-9	CM105	4	1476799	7336610	S4_1223518	S4_6532972	445	5.860	MB	0	1	1
-9	PHV63	-9	PHV63	4	217129	7336610	S4_28990	S4_6532972	629	7.119	MB	0	1	1
-9	CG123	-9	CG123	4	5798345	7336610	S4_5041182	S4_6532972	97	1.538	MB	0	1	1
-9	B85	-9	B85	4	3221414	7348765	S4_2647316	S4_6544758	317	4.127	MB	0	1	1
-9	PHG83	-9	PHG83	4	6686893	7348774	S4_5886202	S4_6544767	30	0.662	MB	0	1	1
-9	PHG35	-9	PHG35	4	6787822	7402134	S4_5989984	S4_6598081	32	0.614	MB	0	1	1
-9	B164	-9	B164	4	5092290	7816824	S4_4271182	S4_7011048	207	2.725	MB	0	1	1
-9	PHJ65	-9	PHJ65	4	7228883	7816836	S4_6423227	S4_7011060	45	0.588	MB	0	1	1
-9	CM105	-9	CM105	4	7348774	7972581	S4_6544767	S4_7165802	43	0.624	MB	0	1	1
-9	PHT77	-9	PHT77	4	7407571	7972651	S4_6603518	S4_7165872	25	0.565	MB	0	1	1
-9	PHR55	-9	PHR55	4	2671783	8107906	S4_2115988	S4_7262106	424	5.436	MB	0	1	1
-9	PHW03	-9	PHW03	4	5412322	8120301	S4_4621280	S4_7313082	222	2.708	MB	0	1	1
-9	PHN37	-9	PHN37	4	5413774	8120802	S4_4622732	S4_7313583	219	2.707	MB	0	1	1
-9	PHK05	-9	PHK05	4	218820	8905008	S4_30681	S4_8069582	704	8.686	MB	0	1	1
-9	Va17	-9	Va17	4	7348765	9011459	S4_6544758	S4_8167876	78	1.663	MB	0	1	1
-9	I205	-9	I205	4	7816834	9011459	S4_7011058	S4_8167876	44	1.195	MB	0	1	1
-9	PHR55	-9	PHR55	4	8120802	9011459	S4_7313583	S4_8167876	10	0.891	MB	0	1	1
-9	CG65	-9	CG65	4	217129	9049298	S4_28990	S4_8205724	712	8.832	MB	0	1	1
-9	Oh40B	-9	Oh40B	4	3225220	10384839	S4_2651122	S4_9485686	397	7.160	MB	0	1	1
-9	PHT77	-9	PHT77	4	8102294	10384902	S4_7256494	S4_9485623	39	2.283	MB	0	1	1
-9	I205	-9	I205	4	9049278	10385113	S4_8205704	S4_9485412	11	1.336	MB	0	1	1
-9	CM105	-9	CM105	4	7972641	10446472	S4_7165862	S4_9589693	46	2.474	MB	0	1	1
-9	CG124	-9	CG124	4	5382226	10446696	S4_4602533	S4_9589917	252	5.064	MB	0	1	1
-9	B100	-9	B100	4	1749141	10448934	S4_1493069	S4_9592155	488	8.700	MB	0	1	1
-9	OS420	-9	OS420	4	5218092	10757573	S4_4395352	S4_9892711	273	5.539	MB	0	1	1
-9	PHW52	-9	PHW52	4	6010947	10888750	S4_5238028	S4_10025163	198	4.878	MB	0	1	1
-9	PH207	-9	PH207	4	217129	10896120	S4_28990	S4_10031982	742	10.679	MB	0	1	1
-9	AH83	-9	AH83	4	3221436	10896144	S4_2647338	S4_10032006	428	7.675	MB	0	1	1
-9	PHK05	-9	PHK05	4	9049298	10896144	S4_8205724	S4_10032006	33	1.847	MB	0	1	1
-9	Os426	-9	Os426	4	217129	10897642	S4_28990	S4_10033504	748	10.681	MB	0	1	1
-9	PHG35	-9	PHG35	4	7405245	11362729	S4_6601192	S4_10484118	120	3.957	MB	0	1	1
-9	LH198	-9	LH198	4	217129	11362901	S4_28990	S4_10484290	761	11.146	MB	0	1	1
-9	H93	-9	H93	4	5969998	11480299	S4_5197430	S4_10597391	227	5.510	MB	0	1	1
-9	F115	-9	F115	4	217129	11480299	S4_28990	S4_10597391	766	11.263	MB	0	1	1
-9	B37	-9	B37	4	6010947	11480417	S4_5238028	S4_10597509	227	5.469	MB	0	1	1
-9	PHRE1	-9	PHRE1	4	6010947	11537132	S4_5238028	S4_10656688	244	5.526	MB	0	1	1
-9	PHHV4	-9	PHHV4	4	6174381	11754905	S4_5406854	S4_10870204	219	5.581	MB	0	1	1
-9	L317	-9	L317	4	217129	11754996	S4_28990	S4_10870295	797	11.538	MB	0	1	1
-9	CI540	-9	CI540	4	5767633	11912664	S4_5010551	S4_11075579	279	6.145	MB	0	1	1
-9	PHN66	-9	PHN66	4	1714873	11912724	S4_1459673	S4_11075639	593	10.198	MB	0	1	1
-9	CMV3	-9	CMV3	4	4114749	12136050	S4_3408405	S4_11265528	409	8.021	MB	0	1	1
-9	CG124	-9	CG124	4	10606921	12136050	S4_9752520	S4_11265528	81	1.529	MB	0	1	1
-9	PHB09	-9	PHB09	4	5538549	12136610	S4_4749844	S4_11266088	323	6.598	MB	0	1	1
-9	CM37	-9	CM37	4	7335743	12137209	S4_6532105	S4_11266687	183	4.801	MB	0	1	1
-9	LH1	-9	LH1	4	5970625	12143232	S4_5198057	S4_11274021	272	6.173	MB	0	1	1
-9	PHK05	-9	PHK05	4	10897629	12333123	S4_10033491	S4_11414155	74	1.435	MB	0	1	1
-9	M14	-9	M14	4	2669515	12384032	S4_2113720	S4_11466452	569	9.715	MB	0	1	1
-9	I205	-9	I205	4	11687737	12384035	S4_10804302	S4_11466455	42	0.696	MB	0	1	1
-9	B37	-9	B37	4	11480496	12385015	S4_10597588	S4_11467435	66	0.905	MB	0	1	1
-9	PHB47	-9	PHB47	4	3086919	12385032	S4_2512969	S4_11467452	537	9.298	MB	0	1	1
-9	W153R	-9	W153R	4	217129	12550036	S4_28990	S4_11644706	844	12.333	MB	0	1	1
-9	PHN66	-9	PHN66	4	12143232	12734691	S4_11274021	S4_11823979	44	0.591	MB	0	1	1
-9	PHG50	-9	PHG50	4	5218128	12739671	S4_4395388	S4_11828959	393	7.522	MB	0	1	1
-9	PHR63	-9	PHR63	4	217129	12797687	S4_28990	S4_11886978	860	12.581	MB	0	1	1
-9	F115	-9	F115	4	11480408	13141227	S4_10597500	S4_12221324	93	1.661	MB	0	1	1
-9	PHN66	-9	PHN66	4	12796976	13683613	S4_11886267	S4_12778431	5	0.887	MB	0	1	1
-9	B37	-9	B37	4	12471783	13683613	S4_11540508	S4_12778431	23	1.212	MB	0	1	1
-9	PHK05	-9	PHK05	4	12796834	13686684	S4_11886125	S4_12781502	7	0.890	MB	0	1	1
-9	LH145	-9	LH145	4	6608820	13686684	S4_5824332	S4_12781502	268	7.078	MB	0	1	1
-9	A3G313	-9	A3G313	4	3094250	13818283	S4_2520302	S4_12909642	560	10.724	MB	0	1	1
-9	Tr	-9	Tr	4	3221414	13848396	S4_2647316	S4_12939756	561	10.627	MB	0	1	1
-9	LH198	-9	LH198	4	11459331	13848396	S4_10576423	S4_12939756	112	2.389	MB	0	1	1
-9	PHP38	-9	PHP38	4	217129	13883936	S4_28990	S4_12975154	876	13.667	MB	0	1	1
-9	PHK05	-9	PHK05	4	13690100	14333628	S4_12784918	S4_13398296	22	0.644	MB	0	1	1
-9	EP1	-9	EP1	4	7405820	14334485	S4_6601767	S4_13397439	247	6.929	MB	0	1	1
-9	MinnesotaNo13	-9	MinnesotaNo13	4	217129	14334485	S4_28990	S4_13397439	889	14.117	MB	0	1	1
-9	B70	-9	B70	4	6151974	14334485	S4_5392723	S4_13397439	316	8.183	MB	0	1	1
-9	B85	-9	B85	4	7357536	14334485	S4_6553529	S4_13397439	256	6.977	MB	0	1	1
-9	PHM49	-9	PHM49	4	2990522	14493595	S4_2411220	S4_13688505	612	11.503	MB	0	1	1
-9	LH185	-9	LH185	4	5763524	14493595	S4_5006441	S4_13688505	379	8.730	MB	0	1	1
-9	LH162	-9	LH162	4	6010947	14843558	S4_5238028	S4_14037359	365	8.833	MB	0	1	1
-9	CM37	-9	CM37	4	12143232	14843583	S4_11274021	S4_14037384	97	2.700	MB	0	1	1
-9	PHG50	-9	PHG50	4	12797687	14847430	S4_11886978	S4_14041231	51	2.050	MB	0	1	1
-9	CGR01	-9	CGR01	4	6011882	14847430	S4_5238963	S4_14041231	365	8.836	MB	0	1	1
-9	Oh40B	-9	Oh40B	4	10384903	14932937	S4_9485622	S4_14113177	198	4.548	MB	0	1	1
-9	B164	-9	B164	4	7821186	15450520	S4_7015410	S4_14349069	256	7.629	MB	0	1	1
-9	I205	-9	I205	4	14932937	15450520	S4_14113177	S4_14349069	7	0.518	MB	0	1	1
-9	CG65	-9	CG65	4	9547437	15486565	S4_8676015	S4_14385115	210	5.939	MB	0	1	1
-9	Os426	-9	Os426	4	11330385	15617503	S4_10455780	S4_14507442	172	4.287	MB	0	1	1
-9	LH38	-9	LH38	4	5769582	15754708	S4_5012500	S4_14632946	405	9.985	MB	0	1	1
-9	CG120	-9	CG120	4	4792553	15843262	S4_4060233	S4_14722398	500	11.051	MB	0	1	1
-9	F115	-9	F115	4	13686684	15846751	S4_12781502	S4_14725889	76	2.160	MB	0	1	1
-9	PHW30	-9	PHW30	4	3221414	15932294	S4_2647316	S4_14812989	632	12.711	MB	0	1	1
-9	PHG84	-9	PHG84	4	5092375	15933139	S4_4271267	S4_14813834	488	10.841	MB	0	1	1
-9	WD456	-9	WD456	4	4797348	16708544	S4_4065028	S4_15583384	542	11.911	MB	0	1	1
-9	PHK05	-9	PHK05	4	14493595	16708990	S4_13688505	S4_15582938	112	2.215	MB	0	1	1
-9	F115	-9	F115	4	15848676	16735028	S4_14727814	S4_15610494	64	0.886	MB	0	1	1
-9	PH207	-9	PH207	4	10896186	16736302	S4_10032048	S4_15611768	265	5.840	MB	0	1	1
-9	PHP60	-9	PHP60	4	217129	16736344	S4_28990	S4_15611810	1011	16.519	MB	0	1	1
-9	PHJ40	-9	PHJ40	4	6915722	16816846	S4_6110017	S4_15688672	405	9.901	MB	0	1	1
-9	H93	-9	H93	4	11480408	16818105	S4_10597500	S4_15689931	247	5.338	MB	0	1	1
-9	LH132	-9	LH132	4	217129	16818379	S4_28990	S4_15690205	1020	16.601	MB	0	1	1
-9	CO255	-9	CO255	4	6010947	17363984	S4_5238028	S4_16211969	504	11.353	MB	0	1	1
-9	A3G313	-9	A3G313	4	14932364	17453643	S4_14112604	S4_16302034	167	2.521	MB	0	1	1
-9	B14	-9	B14	4	217129	17453643	S4_28990	S4_16302034	1078	17.237	MB	0	1	1
-9	LH162	-9	LH162	4	14932040	17453643	S4_14112280	S4_16302034	168	2.522	MB	0	1	1
-9	ND246	-9	ND246	4	6010947	17453643	S4_5238028	S4_16302034	535	11.443	MB	0	1	1
-9	PHJ40	-9	PHJ40	4	16818115	17453643	S4_15689941	S4_16302034	63	0.636	MB	0	1	1
-9	3IIH6	-9	3IIH6	4	217129	17453643	S4_28990	S4_16302034	1078	17.237	MB	0	1	1
-9	PHB09	-9	PHB09	4	12143232	17453643	S4_11274021	S4_16302034	266	5.310	MB	0	1	1
-9	PHW30	-9	PHW30	4	15938971	17453643	S4_14819666	S4_16302034	130	1.515	MB	0	1	1
-9	PHRE1	-9	PHRE1	4	11650270	17453643	S4_10766954	S4_16302034	289	5.803	MB	0	1	1
-9	FE	-9	FE	4	7214005	17453643	S4_6408349	S4_16302034	466	10.240	MB	0	1	1
-9	Q381	-9	Q381	4	3267991	17453643	S4_2693893	S4_16302034	733	14.186	MB	0	1	1
-9	PH207	-9	PH207	4	16816832	17453643	S4_15688658	S4_16302034	67	0.637	MB	0	1	1
-9	B841	-9	B841	4	2629259	17453643	S4_2072742	S4_16302034	815	14.824	MB	0	1	1
-9	B100	-9	B100	4	10621649	17531852	S4_9759613	S4_16374905	358	6.910	MB	0	1	1
-9	PHP60	-9	PHP60	4	16984570	17532578	S4_15860344	S4_16375631	57	0.548	MB	0	1	1
-9	Ill.Hy	-9	Ill.Hy	4	6149641	17758304	S4_5390390	S4_16613072	520	11.609	MB	0	1	1
-9	B164	-9	B164	4	15846748	17758304	S4_14725886	S4_16613072	154	1.912	MB	0	1	1
-9	PHR63	-9	PHR63	4	13841309	17758304	S4_12932669	S4_16613072	219	3.917	MB	0	1	1
-9	I205	-9	I205	4	17453762	18124725	S4_16302153	S4_16984334	19	0.671	MB	0	1	1
-9	PHG83	-9	PHG83	4	7402134	18124725	S4_6598081	S4_16984334	466	10.723	MB	0	1	1
-9	PHN66	-9	PHN66	4	17453643	18374304	S4_16302034	S4_17236217	34	0.921	MB	0	1	1
-9	B841	-9	B841	4	17453747	18466373	S4_16302138	S4_17326896	37	1.013	MB	0	1	1
-9	Oh43	-9	Oh43	4	3221414	18472002	S4_2647316	S4_17332526	804	15.251	MB	0	1	1
-9	AH83	-9	AH83	4	10897629	18472004	S4_10033491	S4_17332528	373	7.574	MB	0	1	1
-9	PHR03	-9	PHR03	4	217129	18914795	S4_28990	S4_17742510	1134	18.698	MB	0	1	1
-9	LH82	-9	LH82	4	217129	19001578	S4_28990	S4_17829155	1136	18.784	MB	0	1	1
-9	A3G313	-9	A3G313	4	17453747	19298542	S4_16302138	S4_18119222	79	1.845	MB	0	1	1
-9	Mo17	-9	Mo17	4	1049127	19298542	S4_833713	S4_18119222	1049	18.249	MB	0	1	1
-9	B100	-9	B100	4	17748698	19298542	S4_16603466	S4_18119222	72	1.550	MB	0	1	1
-9	A171	-9	A171	4	3199542	19551705	S4_2625138	S4_18370348	852	16.352	MB	0	1	1
-9	F115	-9	F115	4	16735303	19551705	S4_15610769	S4_18370348	157	2.816	MB	0	1	1
-9	WD456	-9	WD456	4	16816832	19552752	S4_15688658	S4_18371395	156	2.736	MB	0	1	1
-9	PHG35	-9	PHG35	4	11362901	19756612	S4_10484290	S4_18574328	417	8.394	MB	0	1	1
-9	LH185	-9	LH185	4	14493612	19756612	S4_13688522	S4_18574328	284	5.263	MB	0	1	1
-9	PHK76	-9	PHK76	4	6088029	19757967	S4_5315594	S4_18575683	628	13.670	MB	0	1	1
-9	CM7	-9	CM7	4	7335743	19869252	S4_6532105	S4_18687170	585	12.534	MB	0	1	1
-9	B85	-9	B85	4	14493600	19991977	S4_13688510	S4_18809271	322	5.498	MB	0	1	1
-9	PHHV4	-9	PHHV4	4	11782369	19991977	S4_10901447	S4_18809271	415	8.210	MB	0	1	1
-9	PHR63	-9	PHR63	4	18372793	20094759	S4_17234706	S4_18911895	115	1.722	MB	0	1	1
-9	A509	-9	A509	4	3673670	20099530	S4_3110229	S4_18916666	834	16.426	MB	0	1	1
-9	PHM49	-9	PHM49	4	14493612	20099531	S4_13688522	S4_18916667	329	5.606	MB	0	1	1
-9	PHW53	-9	PHW53	4	6011882	20301935	S4_5238963	S4_19113001	685	14.290	MB	0	1	1
-9	I205	-9	I205	4	19769962	20301973	S4_18587678	S4_19113039	35	0.532	MB	0	1	1
-9	Oh40B	-9	Oh40B	4	15450497	20525455	S4_14349046	S4_19328736	318	5.075	MB	0	1	1
-9	PHK76	-9	PHK76	4	19765119	20814226	S4_18582835	S4_19616514	55	1.049	MB	0	1	1
-9	LH145	-9	LH145	4	13690100	20814226	S4_12784918	S4_19616514	377	7.124	MB	0	1	1
-9	A509	-9	A509	4	20099696	20814450	S4_18916832	S4_19616738	21	0.715	MB	0	1	1
-9	PHZ51	-9	PHZ51	4	3099793	20814450	S4_2525845	S4_19616738	933	17.715	MB	0	1	1
-9	LH162	-9	LH162	4	17453747	21084207	S4_16302138	S4_19858459	175	3.630	MB	0	1	1
-9	CMV3	-9	CMV3	4	12137209	21084325	S4_11266687	S4_19858577	447	8.947	MB	0	1	1
-9	I205	-9	I205	4	20466285	21084352	S4_19251939	S4_19858604	25	0.618	MB	0	1	1
-9	PHG35	-9	PHG35	4	19757959	21275491	S4_18575675	S4_20054621	96	1.518	MB	0	1	1
-9	PHW30	-9	PHW30	4	17453747	21349928	S4_16302138	S4_20103230	209	3.896	MB	0	1	1
-9	A556	-9	A556	4	1749141	21654917	S4_1493069	S4_20409790	1068	19.906	MB	0	1	1
-9	W117	-9	W117	4	5970625	21655022	S4_5198057	S4_20409895	767	15.684	MB	0	1	1
-9	Oh40B	-9	Oh40B	4	20637304	21759103	S4_19437405	S4_20513712	72	1.122	MB	0	1	1
-9	PHG50	-9	PHG50	4	15450497	21792154	S4_14349046	S4_20546603	395	6.342	MB	0	1	1
-9	AH83	-9	AH83	4	18524818	21991178	S4_17375433	S4_20741338	198	3.466	MB	0	1	1
-9	CG124	-9	CG124	4	12137226	22022498	S4_11266704	S4_20772752	513	9.885	MB	0	1	1
-9	PHT77	-9	PHT77	4	10446506	22022514	S4_9589727	S4_20772768	603	11.576	MB	0	1	1
-9	PHG83	-9	PHG83	4	18297417	22022514	S4_17160078	S4_20772768	223	3.725	MB	0	1	1
-9	I205	-9	I205	4	21792967	22587267	S4_20547416	S4_21320418	15	0.794	MB	0	1	1
-9	AH83	-9	AH83	4	22022510	22587918	S4_20772764	S4_21321069	11	0.565	MB	0	1	1
-9	CI18722	-9	CI18722	4	3094310	22849520	S4_2520362	S4_21582882	1029	19.755	MB	0	1	1
-9	PHP38	-9	PHP38	4	13884620	22851097	S4_12975838	S4_21584459	472	8.966	MB	0	1	1
-9	WD456	-9	WD456	4	19663665	22851107	S4_18461784	S4_21584469	184	3.187	MB	0	1	1
-9	LH210	-9	LH210	4	7228889	23374893	S4_6423233	S4_22107322	752	16.146	MB	0	1	1
-9	A171	-9	A171	4	19552752	23607465	S4_18371395	S4_22333198	223	4.055	MB	0	1	1
-9	B64	-9	B64	4	217129	23607465	S4_28990	S4_22333198	1389	23.390	MB	0	1	1
-9	PHG35	-9	PHG35	4	22932397	23825024	S4_21669638	S4_22553004	23	0.893	MB	0	1	1
-9	PHB47	-9	PHB47	4	12471855	24209115	S4_11540436	S4_22861302	558	11.737	MB	0	1	1
-9	I205	-9	I205	4	23607406	24426025	S4_22333139	S4_22983815	30	0.819	MB	0	1	1
-9	PHW03	-9	PHW03	4	8243591	24426401	S4_7434839	S4_22984191	714	16.183	MB	0	1	1
